,index,pop_cat,offer_cat,mode,time,Akaki Kality,Nifas Silk Lafto,Kolfe Keraniyo,Bole,Lideta,Kirkos,Yeka,Addis Ketema,Arada,Gulele,Lemi Kura
258,258,elderly,shop_greengrocer,drive,300,,7.073850211273731,,30.82115970037111,3.2716114340410045,25.983911950808952,17.42570137702145,0.15161678572909393,18.05745065661237,,8.483500356802221
265,265,elderly,shop_greengrocer,drive,600,,32.49911919072124,,58.6056689913631,31.01468607769995,92.77834128783506,48.42775024419835,17.024914329705517,79.94128806340571,4.00372041219245,30.422968040831577
272,272,elderly,shop_greengrocer,drive,900,,62.79191951199735,4.030690678497508,66.96597769315593,82.92024291389839,99.99999999999997,69.74465088600998,53.71110258147079,100.00000000000003,32.768737291131124,47.18541003140357
279,279,elderly,amenity_marketplace,drive,300,,,,20.785058162534003,6.1451215551019045,0.7795537462069605,7.684399662075019,15.67112387766692,16.44487532339707,16.519731140847423,0.5145440984687826
286,286,elderly,amenity_marketplace,drive,600,,,,47.39644372790634,40.94836124444501,25.725467332181196,26.321962994412523,55.50970619333771,67.60648463594757,59.044109126332735,5.941809653372878
293,293,elderly,amenity_marketplace,drive,900,,1.9824487242043307,0.37969025212185137,64.17630069969672,71.6064578384924,70.99072752632765,44.18848669335508,93.78482555029235,99.42065295367303,88.0459392978212,15.780810908705103
300,300,elderly,amenity_food_court,drive,300,,5.341809084028219,,,,,,,,,
307,307,elderly,amenity_food_court,drive,600,,18.101448509741083,,,,,,,,,
314,314,elderly,amenity_food_court,drive,900,,45.173352580259596,0.9198602085710623,,,,,,,,
321,321,elderly,shop_coffee,drive,300,,,,16.923292022695122,,15.09022041729897,0.04587499072199078,,14.962552684731367,,2.424639594977625
328,328,elderly,shop_coffee,drive,600,,,,49.94476033762559,0.056122947491765954,53.94665134726028,12.979921053778599,,65.69756889061212,9.385421602152464,9.875334364330609
335,335,elderly,shop_coffee,drive,900,,1.5569871825901522,,65.710063240264,12.67494952241277,90.81789797199144,43.667652237467934,6.62106526168893,98.10454551336697,26.029535706871755,22.576144276394622
342,342,elderly,shop_pastry,drive,300,,7.405689866493667,4.2197103075097715,7.223972415657916,14.204585180114048,0.3619146464638873,3.3534888850816915,0.620763354709301,3.137584023326078,12.243411997118086,16.51113914859591
349,349,elderly,shop_pastry,drive,600,,26.425413962821697,18.98386769685927,24.69734159199288,40.68903787484586,29.632040161900093,20.657791094685113,20.985365482409556,27.645024501416465,37.720929794621426,51.04506996663037
356,356,elderly,shop_pastry,drive,900,,50.4989743640332,48.22096855871647,50.09631220648555,67.83728045058318,73.53430400173913,50.23667565403217,75.90523121210725,80.12610876621068,57.43952721851813,73.16397449015848
363,363,elderly,amenity_vending_machine,drive,300,1.7300043497134863,0.028321152449246937,,,,,,,,,
370,370,elderly,amenity_vending_machine,drive,600,10.7086094467134,3.687763731480323,,0.44601473165496464,,,,,,,
377,377,elderly,amenity_vending_machine,drive,900,20.237013066803872,18.88101832342009,,5.283842902264587,,,,,,,
384,384,elderly,mixed_offers,drive,300,15.99788723029209,52.7540384401905,34.00359296621885,63.391980861774464,82.15310174871966,98.0565982897896,37.91950467777197,74.80815463782214,95.36708317621448,57.41828952010609,47.254443438534196
391,391,elderly,mixed_offers,drive,600,51.016049403787825,88.86886754830788,74.45224322161346,79.24997720427726,100.0,99.99999999999997,65.19357996203978,97.53480701880544,100.00000000000003,88.81941461087169,83.68514704843088
398,398,elderly,mixed_offers,drive,900,78.86450333502862,98.60323650795455,89.39317103532602,86.49208746260277,100.0,99.99999999999997,86.28475914632278,98.4228110752962,100.00000000000003,98.71181892554914,94.33851121122426
405,405,elderly,unhealthy_offers,drive,300,29.515669110902582,66.77650069148842,55.00116572873013,65.93908633439577,86.32872015865497,97.98471038646899,58.78960977803519,84.71567048648424,96.0122199103617,81.92040574602983,47.838532643642765
412,412,elderly,unhealthy_offers,drive,600,65.2171261593545,91.91051691094171,88.56749333177265,83.32503856695608,100.0,99.99999999999997,88.29400240009012,96.15891211588945,100.00000000000003,95.60830763353368,85.5509892598255
419,419,elderly,unhealthy_offers,drive,900,79.06975808838442,98.89457479755612,98.41442355372155,89.52813230343293,100.0,99.99999999999997,94.89160524798702,98.14186918412487,100.00000000000003,98.10763796748576,94.8978303782475
426,426,elderly,shop_kiosk,drive,300,7.689722723938336,8.907190230473473,,0.27523840051947224,6.153629755892228,12.424278716196534,8.356897962334578,,29.10696637657057,0.8319151532600344,
433,433,elderly,shop_kiosk,drive,600,36.06936827086976,32.344037054251245,,12.749587651881667,54.99209556968855,68.73805849472522,26.39145312740343,11.27930880331078,94.11009953442726,15.36163518669736,1.4233246649074909
440,440,elderly,shop_kiosk,drive,900,47.45159420371623,52.04684586358448,7.2629550965422425,46.66071236720665,92.81747015591398,99.99999999999997,54.89473954141357,45.20412423699002,100.00000000000003,52.33642279656284,8.545403719405348
447,447,elderly,shop_alcohol,drive,300,0.49481056612567925,6.944146362727753,2.2702732342856744,25.11651460266594,0.24795786090190752,5.08291205528228,8.251539675416206,3.8624965320994105,23.2868741040741,3.6244708576153286,4.495081888704429
454,454,elderly,shop_alcohol,drive,600,3.5575702080566645,27.33027528610951,8.929258045574395,55.171192680152515,3.742245254675251,32.97729015674973,34.50992452665821,34.28465206838232,79.20053686253925,27.3355084852665,25.876771866077007
461,461,elderly,shop_alcohol,drive,900,7.133252971105053,54.08612934882795,26.075250171944447,72.16383301271385,41.5579876205596,69.6937457750446,52.415497865712325,94.40486975341946,100.00000000000003,73.65003205739589,56.834567938084746
468,468,elderly,shop_convenience,drive,300,5.6664972980022235,4.143948865185527,0.023363960606634787,23.164983806853318,38.09489835086129,11.195929546644424,17.724127200176113,18.03925118240599,21.632692678659108,15.29138124849788,9.969245750217484
475,475,elderly,shop_convenience,drive,600,20.675751137147827,30.08581354739746,1.9555764113219916,45.86969897494678,86.28162432087197,68.80974698934651,33.39421444845488,68.41208213817441,88.90785889579368,52.33072510457952,42.59588991916272
482,482,elderly,shop_convenience,drive,900,44.420128454756714,49.72963200209559,25.20574435122492,66.40467447515609,99.62939015347328,99.99999999999997,58.97197585169,92.08885651302279,100.00000000000003,81.05048569904346,61.427820412462985
489,489,elderly,shop_confectionery,drive,300,,2.5414061399770613,,4.933855286218577,10.463392773785248,7.955208874778934,,0.32726249565630505,,1.604058731339118,1.6862781840907628
496,496,elderly,shop_confectionery,drive,600,,21.806009467153718,0.799171676402888,21.45300899195381,41.91667995555725,37.16797107160785,,6.19242006612947,,10.72751319932347,5.183649704871152
503,503,elderly,shop_confectionery,drive,900,,47.83215511855808,20.159976179877585,40.1501190953782,89.15262289468924,88.92056768377326,6.495947944093536,37.62121320614169,,31.15765268926007,10.897126996284417
510,510,elderly,shop_health_food,drive,300,,,,,,,4.39165098652928,,11.17986164968119,,
517,517,elderly,shop_health_food,drive,600,,,,,,1.1890965118223578,20.123446296310522,,35.51663081269556,1.057750194791688,
524,524,elderly,shop_health_food,drive,900,,,,2.733546671659211,0.5036982570939718,9.586052124746214,34.12232490165069,,65.34451900577778,10.825242893106829,
531,531,elderly,shop_spices,drive,300,,,,,,0.21913062604628225,5.563405054509259,,0.05438898583512845,,
538,538,elderly,shop_spices,drive,600,,,,4.675655805938651,,6.722959481931845,17.55031471827331,,12.142785800664093,,
545,545,elderly,shop_spices,drive,900,,,,17.88312052547484,0.43267359622784407,17.767242434846754,27.10363522229155,,40.39827435493261,,
552,552,elderly,shop_supermarket,drive,300,6.824720549081592,30.572540181461385,25.74212025891085,61.26063321250235,71.678937340157,83.05201596564345,32.06196046284432,64.61308813444239,83.43084462528104,31.44140190144552,37.21164542629513
559,559,elderly,shop_supermarket,drive,600,36.087431360603425,76.23063287450472,54.0331403996168,79.01232553804073,100.0,99.99999999999997,58.18472849495075,94.91162713870465,100.00000000000003,74.75540915330907,77.98895682278184
566,566,elderly,shop_supermarket,drive,900,60.69785632207332,91.83843523379562,78.43342254374497,86.34614862592281,100.0,99.99999999999997,80.72702780695461,98.12265948216444,100.00000000000003,92.73750885158586,89.14581821343303
573,573,elderly,amenity_cafe,drive,300,17.407188903463936,49.254073337542614,39.799270247230915,58.21715863384526,72.9517806374674,97.69344099302226,46.025127549193776,78.68228316873245,77.09036458745497,70.3815096337803,35.41424778706063
580,580,elderly,amenity_cafe,drive,600,59.95747310461118,85.91591718725662,85.34942213949044,74.673451662902,98.00077014530586,99.99999999999997,80.14540475981143,95.74590352374015,100.00000000000003,94.95577681293578,69.91269601373193
587,587,elderly,amenity_cafe,drive,900,76.72032421515065,97.2677776139511,98.08922063093205,84.8244113365943,100.0,99.99999999999997,93.35823539642773,97.92284667944443,100.00000000000003,96.48885659762843,78.9321026232273
594,594,elderly,shop_seafood,drive,300,1.3786678198950484,,,0.05051728961998544,19.744971142236658,,,11.714280611852182,,,
601,601,elderly,shop_seafood,drive,600,8.370709130659817,4.679869466251666,0.9252281147122452,3.6622821707940374,69.44370283957859,0.3500828885536963,,48.19588054565488,3.9557311025384796,,
608,608,elderly,shop_seafood,drive,900,13.163054602933045,16.72016841544003,16.57680552411927,10.283549907365657,89.27751154338284,21.05572188891416,,79.2000594502055,40.250747652199685,3.8127855590649897,
615,615,elderly,amenity_fast_food,walk,300,0.3372042376560185,1.3637800464526586,0.7749165843041985,8.851751747857447,1.6534567597640437,6.263992429071531,0.8607523433985125,1.386794830074645,4.635622385787282,,0.7592736768183859
622,622,elderly,amenity_fast_food,walk,600,2.928545498773466,6.381843125388261,6.207989042666418,33.69503217653028,9.406219863054684,39.72148709729758,5.398848845925258,8.563148539423372,31.532020501205743,1.03771337251567,4.049281515753474
629,629,elderly,amenity_fast_food,walk,900,7.829002735144082,15.565210433253082,13.840725646586538,50.797941228985366,26.519763889618638,76.55067931501219,12.234244907962937,19.965310448298435,66.45856244727632,5.35014992519633,9.66554006818809
636,636,elderly,amenity_ice_cream,walk,300,,,,1.9757873273594302,0.04015858512852977,1.975467728267286,,,0.9477272433165108,,0.4257083483738728
643,643,elderly,amenity_ice_cream,walk,600,,0.2549499790104377,,9.317633418797312,1.6412645355311783,10.750778578591301,1.4799367870694307,,7.241459828343637,,3.0663635744148006
650,650,elderly,amenity_ice_cream,walk,900,,1.257587399251474,,16.945744151415113,4.951262444226265,21.654652910337212,4.448876141794497,,13.760982091459702,,6.258362542782906
657,657,elderly,shop_deli,walk,300,,,,,,,,,1.4627963972928755,,
664,664,elderly,shop_deli,walk,600,,,,,,,,,6.9019266632832865,,
671,671,elderly,shop_deli,walk,900,,,,,0.5460624529551279,,,,17.299979424833232,,
678,678,elderly,shop_beverages,walk,300,,0.4613380572569825,0.11210652974652838,0.516398960559851,,0.09706235271765196,1.26737604530313,0.8757859408027298,2.7607706653133146,,0.23803223682390937
685,685,elderly,shop_beverages,walk,600,,2.484750589085853,0.9877790830858322,5.001211672378558,0.015491889949584812,0.6235019683490846,5.4344796601143095,4.209376384843132,14.43841431185677,,0.9747832747679943
692,692,elderly,shop_beverages,walk,900,,7.146693062419572,1.9842485439493935,13.527407553796097,0.33577841693182064,3.207399898884753,11.755015591356813,9.73373593012159,32.71250863236151,,2.04709755245201
699,699,elderly,shop_butcher,walk,300,0.26389896860036227,0.9388634147685959,0.5346545537983511,2.3350213868793266,0.01866274875399163,2.3255506168209825,0.7938473924797032,0.1320667009779741,,,0.8686115721675982
706,706,elderly,shop_butcher,walk,600,1.2901727353795491,4.58003077651448,3.048884512483003,12.58441814755637,0.07838354476676483,14.906602149926778,5.230108018403031,0.7996038441030069,,0.029132837528372677,4.059306848392148
713,713,elderly,shop_butcher,walk,900,3.815539254346905,10.771673123910823,7.258443151249766,27.195140912092153,0.42551067159100914,36.524247539832274,13.380290018891284,1.0373239058633603,,0.13983762013618883,9.169001698006026
720,720,elderly,amenity_restaurant,walk,300,1.784983301505228,6.41818507500489,2.9036779711195737,21.73366060095373,12.755226622027921,31.98957930810736,8.341290218184339,5.414902047782541,19.12150152680893,4.239415211766176,3.408607239751321
727,727,elderly,amenity_restaurant,walk,600,6.318923197770703,28.061190680413233,14.709118459615478,44.16915004810682,56.01323464756791,82.97598937561834,24.73793174879867,26.049946756860713,71.02829898038722,24.157321725448867,17.35151658543154
734,734,elderly,amenity_restaurant,walk,900,13.645793845056675,48.22161423788291,26.461031555762204,55.739613597609846,84.37846349257767,98.59487190280538,35.36324677734593,53.883432688268286,93.48870620612152,45.975128490082604,31.863777262771702
741,741,elderly,shop_wine,walk,300,,,,,,0.30007104733173967,,,,,
748,748,elderly,shop_wine,walk,600,,,,0.23574735155993198,,2.9775059541978384,,,,,
755,755,elderly,shop_wine,walk,900,,,,1.1282194681796747,,7.07796533154242,,,,,
762,762,elderly,healthy_offers,walk,300,0.5387937275590731,1.5418403492535993,0.5346545537983511,6.106979011838239,1.4424168203919048,4.772530497613081,3.0328624381561005,1.8690802634039074,2.1632904467007315,0.9615860837214792,1.3421287978031953
769,769,elderly,healthy_offers,walk,600,2.5651219174970845,9.152144190797666,3.048884512483003,28.879050566091674,10.573885516562733,23.665530330042547,19.409897147344033,11.219630943932872,12.284187818543419,7.337185656818076,6.060546409182641
776,776,elderly,healthy_offers,walk,900,6.595343464656141,20.073359355393155,7.4252131318470225,47.149470311986406,28.668695336918887,53.44124117222378,38.336764655122806,20.928000315571133,32.798049998661185,17.792839605661307,14.189360347549451
783,783,elderly,amenity_pub,walk,300,0.2565684416947967,0.6662888871975448,,1.369579851919605,,1.7379114824629924,0.8518721397551627,,0.741699581725965,,0.5441591446629449
790,790,elderly,amenity_pub,walk,600,0.6560821580481229,4.205638125694082,,7.1678420938579315,,11.957123076243551,4.764439419368935,,9.827519457869036,,3.968576626879819
797,797,elderly,amenity_pub,walk,900,1.3414864237185085,12.408319923124681,,16.798000911908336,0.4305537424560569,31.53624050741129,11.174976739779515,0.07274176696892078,23.797834288942536,,9.504779344943481
804,804,elderly,amenity_drinking_water,walk,300,,0.3844483810474854,,0.05051728961998544,,,,,,,
811,811,elderly,amenity_drinking_water,walk,600,,3.1638182921302915,,0.3816861882398899,,,,,,,
818,818,elderly,amenity_drinking_water,walk,900,,6.428440436285336,0.16676998059725537,1.5155186885995626,,,,,,,
825,825,elderly,amenity_bar,walk,300,0.76970532508439,1.8736601354844629,0.5895841367393468,10.793860882136885,3.4272102269825666,12.51096070990323,4.36997201860389,3.2633204709512613,6.368724337021309,1.3200434963394727,1.4837380936322677
832,832,elderly,amenity_bar,walk,600,4.566918262167381,9.362682209513434,4.441374829929603,29.73223145745143,18.049739998810686,54.95501379566596,21.297490310851703,14.894883521633693,40.459978926804986,11.142882874972766,6.719884773204467
839,839,elderly,amenity_bar,walk,900,11.047104046687387,24.564553534670885,7.812529455428257,42.87995704953399,31.83408308406855,85.25935086839888,39.14487512921425,33.38797602542058,73.68513021331877,26.301934653471083,13.217421529848
846,846,elderly,shop_bakery,walk,300,1.3598127409824223,10.92693755545072,5.186855473116771,6.337113331218172,9.250463723987275,10.31690693935801,5.737434201608934,14.41959968303557,9.053405663510796,5.517379722989562,1.532468791080383
853,853,elderly,shop_bakery,walk,600,6.934696463011353,37.26654508130061,26.1804799273036,27.6592181802052,45.730217939299074,58.04822950190529,23.01102367413539,58.07766079320261,43.743369592583484,25.9699202717937,10.412506402597742
860,860,elderly,shop_bakery,walk,900,17.26695488895548,58.94001882866857,45.56143784778815,47.602321515739455,84.34627925990543,93.43811897949357,40.95823601614651,80.27604610110586,72.20062092280742,51.28254057197624,23.751114079527888
867,867,elderly,shop_greengrocer,walk,300,,0.4734785324479557,,2.7110945429392177,0.08211609451756319,2.4969917220140547,1.7990978112006462,,0.6798912832488013,,0.47606447364781873
874,874,elderly,shop_greengrocer,walk,600,,2.921807695960889,,15.587390363855505,1.6065693611224872,10.459330781662292,9.942826414662042,,5.645157927580955,,2.7603194684325585
881,881,elderly,shop_greengrocer,walk,900,,8.061275526806224,,31.640662398650875,5.184353711169041,25.77328210601187,20.278292291321872,1.4767700895999105,18.112669861086452,,8.415840249834947
888,888,elderly,amenity_marketplace,walk,300,,,,1.313449530119621,,,0.15274948712851194,1.5893237525520232,0.6798912832488013,0.9615860837214792,
895,895,elderly,amenity_marketplace,walk,600,,,,9.598285027797232,1.2589453754856428,0.024835386325691124,2.711424239108799,7.343883675302629,5.995404952284884,7.313879386795379,0.04075596819554714
902,902,elderly,amenity_marketplace,walk,900,,,,19.72980811269431,5.688292510000833,0.6167594608076709,7.373267392699246,14.299789283511611,15.188106587694739,17.792839605661307,0.4177486740043581
909,909,elderly,amenity_food_court,walk,300,,0.48966583270258673,,,,,,,,,
916,916,elderly,amenity_food_court,walk,600,,2.4928442392131687,,,,,,,,,
923,923,elderly,amenity_food_court,walk,900,,4.398898844195964,,,,,,,,,
930,930,elderly,shop_coffee,walk,300,,,,1.223641015239647,,0.9502249832171756,,,0.9889327756346201,,0.23689406513661776
937,937,elderly,shop_coffee,walk,600,,,,7.9199884059777155,,7.156063502006428,,,8.920997746870635,,1.0927693972431076
944,944,elderly,shop_coffee,walk,900,,,,19.724195080514313,,16.01458680847873,0.030583327147993857,,18.707311672421557,,2.674873790028892
951,951,elderly,shop_pastry,walk,300,,0.5746491590393993,0.6564745787144312,0.6567247650598106,0.5977078947023621,,0.07637474356425597,,,0.8591868068153043,1.1101599028853315
958,958,elderly,shop_pastry,walk,600,,3.524784630445893,1.786693698769173,3.1713631816990855,4.726146649660123,0.0397366181211058,1.0516214690770629,,0.49446638781731006,5.313883620412045,5.6006683835620645
965,965,elderly,shop_pastry,walk,900,,7.146693062419571,3.5090934954993047,7.3025548661778945,12.03359101313502,0.3792884821460205,3.8540706341635693,0.2660747343924774,3.152873522823365,10.646445214885292,13.975378237428501
972,972,elderly,amenity_vending_machine,walk,300,0.11728843048904991,,,,,,,,,,
979,979,elderly,amenity_vending_machine,walk,600,1.0702569282125807,,,,,,,,,,
986,986,elderly,amenity_vending_machine,walk,900,2.257802286914211,,,,,,,,,,
993,993,elderly,mixed_offers,walk,300,2.023225425936111,8.329597916426541,4.662870118781613,25.354066357052695,16.572776203226905,35.31785028800004,10.054816836957462,11.041030457314047,26.144151279959072,5.6241812340131005,7.106199204012512
1000,1000,elderly,mixed_offers,walk,600,7.154603265005183,33.65120061968156,19.63292724647795,51.1236969191248,60.256795606552295,87.60532554199449,29.062242490051542,46.577501433165494,78.12136712212052,29.919626228493847,27.209270397035706
1007,1007,elderly,mixed_offers,walk,900,15.984231927932111,56.958709550319966,32.88023034064875,64.27142251120739,85.31593654372466,99.83009616727358,38.55054441866279,71.84470837568362,96.02284644368524,54.11766112933554,45.92131843539738
1014,1014,elderly,unhealthy_offers,walk,300,3.3760316445626297,14.163435424437706,8.932876541803816,23.176209871213313,16.026949415801504,33.79157065982889,11.90445455282052,21.477912408927743,25.213162942234163,11.815766569533318,5.804167931414584
1021,1021,elderly,unhealthy_offers,walk,600,15.12676503707998,46.41267099016632,34.76997505599397,50.70150836852697,64.19915387734905,93.19924226524033,36.831561279157256,64.02632928804961,79.72646485586404,51.57848481366321,24.299321738872344
1028,1028,elderly,unhealthy_offers,walk,900,31.556896849552952,67.67322533260156,55.14326773339708,66.34642771215985,92.11111646530668,99.35498367566498,57.45035596067905,82.59703375886016,97.60664646776158,80.73712646739703,45.75355749517729
1035,1035,elderly,shop_kiosk,walk,300,0.4105095067116747,0.844857371347048,,,0.47923504982979004,0.6637512684756425,0.677649742141326,,1.7100295912015304,,
1042,1042,elderly,shop_kiosk,walk,600,3.558970812652108,4.735053474496984,,0.06374758050634934,3.4178352935994063,4.6845187194359985,3.7743729284568754,,14.566805974939607,,
1049,1049,elderly,shop_kiosk,walk,900,8.39711857032542,10.2898664988838,,0.30711219077264684,12.048981987010903,12.279554480315184,8.022024086706688,,30.659008466639033,0.5153373032331909,
1056,1056,elderly,shop_alcohol,walk,300,,0.6370220580131714,0.231272954370698,2.851420347439178,0.0509571408614081,0.024920653468334716,1.0934713864625536,0.25368198111121565,1.0095355417936749,0.786646638354848,0.19057139966114162
1063,1063,elderly,shop_alcohol,walk,600,0.007330526905565619,3.3809025792095464,1.5393530847891943,12.634935437176356,0.2861439448371378,1.6516805589601269,3.381013879514885,1.209329799652945,6.753582534529409,2.1488204231008634,2.3298665251792494
